point_id,NDVI,FCover,SAVI,NDWI,BSI,MNDWI
9585,0.5695375,0.5993393083188568,0.3243067199800186,-0.55605966,-0.0038246072,-0.51530164
6755,0.5695375,0.5993393083188568,0.3243067199800186,-0.55605966,-0.0038246072,-0.51530164
6126,0.4976239,0.4966055454821897,0.2767430040819918,-0.50837606,0.009281622,-0.4669138
791,0.42403477,0.3914782481808929,0.23809673135014972,-0.46896553,0.09448081,-0.50735766
11285,0.3770289,0.3243270139615553,0.22214463657543537,-0.43723783,0.058745112,-0.42650443
1876,0.7412258,0.844608229477751,0.48140166764576997,-0.704834,-0.21425019,-0.530683
10018,0.08924987,0.0,0.06999714746361736,-0.1512346,0.053727835,-0.14028917
19273,0.61627907,0.6661129652054624,0.3535079106695636,-0.6033323,-0.029070819,-0.54932654
5267,0.7800963,0.9001375822490267,0.3892151620100882,-0.7301092,-0.28787878,-0.5014409
4689,0.7858881,0.9084115439990577,0.38936512551084773,-0.72435397,-0.28711793,-0.4949785
16838,0.49929872,0.4989981797952435,0.2720325965747825,-0.5208963,0.01664923,-0.48802736
5940,0.5591323,0.5844746530159142,0.30503945019835393,-0.5410687,0.023673626,-0.52067906
4461,0.6281525,0.6830749722449478,0.3820451707533117,-0.6217321,-0.0770142,-0.52737224
16800,0.5633578,0.5905111332262883,0.32552563396832257,-0.5756796,-0.038951527,-0.49210626
15399,0.5633578,0.5905111332262883,0.32552563396832257,-0.5756796,-0.038951527,-0.49210626
10242,0.78201514,0.902878811489434,0.37040710796101683,-0.7339237,-0.23018971,-0.562868
19078,0.5478548,0.568364011716289,0.3100871879371185,-0.54581416,-0.008901014,-0.49560764
11287,0.27637365,0.1805337764475587,0.17465278655683453,-0.3161473,0.04537419,-0.2978476
14041,0.44376528,0.41966471073421996,0.26329788347938693,-0.44024393,0.023585677,-0.40983608
6880,0.885923,1.0,0.5525762208593417,-0.7791915,-0.32482374,-0.58045834
18819,0.378553,0.3265042837073527,0.2171442856002631,-0.3830201,0.06878482,-0.40546447
2921,0.36295053,0.30421506640742946,0.22712437490658005,-0.4517857,0.12904826,-0.510627
5635,0.46790278,0.4541468206162117,0.29186866630462505,-0.49563473,0.050496038,-0.49001446
13264,0.4945727,0.4922467063468388,0.2933619447762295,-0.51307845,0.054603685,-0.51644635
4613,0.5605129,0.5864470185467758,0.30500860754987796,-0.5569576,0.03748844,-0.5510567
15136,0.27764568,0.18235094659265164,0.16750358908825952,-0.31316835,0.07135085,-0.32995528
5175,0.4740391,0.4629130151768023,0.2647501923509624,-0.4972603,0.05208887,-0.49605218
16198,0.4993464,0.4990662773609534,0.28436723605125586,-0.49543676,0.027743852,-0.47578734
16840,0.35119048,0.2874149754142632,0.19852941565636817,-0.36930296,0.06010175,-0.37959453
9582,0.34553522,0.2793360077421339,0.2171740541519906,-0.36676055,0.07899644,-0.39357972
14205,0.34553522,0.2793360077421339,0.2171740541519906,-0.36676055,0.07899644,-0.39357972
13844,0.3213685,0.2448121033654087,0.20067708869474413,-0.35519126,0.0704888,-0.36880633
18943,0.3937205,0.3481721490345325,0.24717992625944138,-0.43642616,0.07281588,-0.45027936
8110,0.42604795,0.39435422447254465,0.2660654922606849,-0.46422914,0.064637125,-0.4722813
16286,0.69810534,0.7830076446779479,0.3397622043221612,-0.66076154,-0.16198088,-0.50372356
11600,0.7261484,0.8230691618505102,0.3394823795281554,-0.6914088,-0.19977507,-0.51480097
17242,0.43127963,0.40182804379285375,0.24025648075694603,-0.44893765,0.09012876,-0.48773497
19648,0.5501173,0.5715961515112343,0.3083427127460423,-0.55690235,-0.0025773153,-0.51186943
7212,0.34461153,0.27801647601362833,0.2014160159580669,-0.366879,0.051719826,-0.35974234
3809,0.4173883,0.3819832891322953,0.229174600089594,-0.4413526,0.060269266,-0.45035523
8821,0.55774814,0.5824973239360808,0.34134503178560005,-0.5631916,-0.003011598,-0.52122563
15491,0.5245131,0.535018712033638,0.2936826267262002,-0.5093085,-0.13481052,-0.30344504
11304,0.73251534,0.8321647740504493,0.3608462003251986,-0.6743083,-0.14961414,-0.540435
3426,0.3671539,0.31021987937734774,0.22635175048578637,-0.44764796,0.13471957,-0.505502
4695,0.33351338,0.2621619579751624,0.2128576404919832,-0.42840612,0.13017708,-0.4742583
16951,0.34927955,0.2846850734167615,0.21463991154656595,-0.37302053,0.08387474,-0.41456738
6789,0.33139873,0.25914102741711176,0.20281789676406264,-0.36751115,0.0671534,-0.3789874
8623,0.6677803,0.7396861441887999,0.42873077155302125,-0.6418892,-0.13095048,-0.50866425
10367,0.6151927,0.6645609862265973,0.3867201152121016,-0.5913685,-0.101009294,-0.47277534
12254,0.26931566,0.17045094355838203,0.1697588073265539,-0.32641292,0.051992293,-0.3119293
2146,0.67459136,0.7494162603168167,0.35413416632994005,-0.6233345,-0.08134878,-0.5380879
5033,0.67459136,0.7494162603168167,0.35413416632994005,-0.6233345,-0.08134878,-0.5380879
7859,0.83394885,0.9770697874434167,0.5283057155279102,-0.7602731,-0.24440952,-0.60570073
9875,0.83394885,0.9770697874434167,0.5283057155279102,-0.7602731,-0.24440952,-0.60570073
493,0.46983677,0.45690968864489984,0.25402917448367707,-0.4711419,0.075610414,-0.49695945
16557,0.7071376,0.7959108535227505,0.37354236009151587,-0.64189667,-0.11659389,-0.5251056
8559,0.6201598,0.671656852998214,0.36673127206528755,-0.59274924,-0.039014366,-0.5293296
18446,0.63987017,0.6998144953995861,0.32988776864338,-0.6212951,0.008989,-0.6031652
14212,0.36398926,0.30569894939855485,0.21900827552552027,-0.4199565,0.13023359,-0.48932678
2315,0.34491053,0.2784436228663678,0.22149150583117644,-0.40301004,0.0979901,-0.43512657
3736,0.4263106,0.3947294105300952,0.24144155240680748,-0.45779276,0.10575017,-0.509526
11408,0.48100486,0.47286410997182293,0.2849709419241485,-0.49728975,0.082200274,-0.53180444
19642,0.59970456,0.6424351057520019,0.31603528683116167,-0.5868132,0.028062712,-0.5787901
2850,0.28623986,0.194628360014722,0.15120495813648294,-0.31626505,0.06184366,-0.31934032
7110,0.34625322,0.2803617489331973,0.19861659577080895,-0.38379815,0.024686959,-0.33237413
12020,0.33751786,0.26788263683974306,0.20864198491245609,-0.36716247,0.05602409,-0.36734697
1419,0.33751786,0.26788263683974306,0.20864198491245609,-0.36716247,0.05602409,-0.36734697
17681,0.6952169,0.778881297293431,0.3654021000793026,-0.70089287,-0.04475406,-0.6432217
16123,0.59529704,0.6361386584095197,0.350583115176227,-0.59529704,0.0033624377,-0.5616622
12708,0.44293568,0.41847952916404724,0.2539231477350709,-0.45161816,0.083759286,-0.48408815
12507,0.4734307,0.46204384111940294,0.2834525071080679,-0.48663425,0.05473797,-0.4965743
10552,0.4753206,0.4647437289191248,0.2422421603988112,-0.4804992,-0.004188585,-0.42312688
13094,0.47682774,0.46689677139858027,0.29694720622969795,-0.51197,0.01916361,-0.47149774
15151,0.30106118,0.21580169772233676,0.1840452545062991,-0.33045933,0.0646168,-0.34171295
6787,0.879084,1.0,0.5218731216827641,-0.8054863,-0.25383338,-0.67555666
14462,0.7181009,0.8115727135932608,0.3773388824410828,-0.6483986,-0.13143362,-0.525
922,0.57784617,0.6112087783104061,0.34145453252871155,-0.5730061,0.0025189093,-0.5352254
10392,0.33798254,0.268546493236267,0.22579033181572344,-0.40444443,0.07589227,-0.41053176
5465,0.4321633,0.4030904063133269,0.24623256828661585,-0.46885467,0.048422527,-0.4542326
4449,0.22670022,0.10957174775869835,0.1505016533228734,-0.28462145,0.096682064,-0.32929394
11134,0.33333334,0.2619047619047619,0.20424700904093107,-0.36374405,-0.07882112,-0.17732668
15307,0.52793217,0.5399030673058179,0.32159402297601847,-0.530394,0.04484883,-0.5319708
2091,0.52793217,0.5399030673058179,0.32159402297601847,-0.530394,0.04484883,-0.5319708
4440,0.5284441,0.5406344792595443,0.2921192241933881,-0.52530783,0.041823708,-0.522696
